country_code,continent_name,country_name,month_start_date,year,month,total_population,population_per_sq_km,median_age_years,percent_aged_65_plus,percent_aged_70_plus,gdp_per_capita_usd,percent_in_extreme_poverty,cardiovascular_death_rate,diabetes_prevalence_percent,female_smoking_rate,male_smoking_rate,handwashing_facilities_percent,hospital_beds_per_1000_pop,life_expectancy_years,human_development_index_score,total_confirmed_cases_month_end,monthly_new_cases,avg_daily_cases_7day,cases_per_million_month_end,avg_daily_cases_per_million,avg_daily_cases_per_million_7day,total_confirmed_deaths_month_end,monthly_new_deaths,avg_daily_deaths_7day,deaths_per_million_month_end,avg_daily_deaths_per_million,avg_daily_deaths_per_million_7day,case_fatality_rate_percent,avg_virus_reproduction_rate,max_virus_reproduction_rate,avg_icu_patients,peak_icu_patients,avg_icu_patients_per_million,peak_icu_patients_per_million,avg_hospital_patients,peak_hospital_patients,avg_hospital_patients_per_million,peak_hospital_patients_per_million,total_monthly_icu_admissions,total_monthly_hospital_admissions,total_monthly_tests_conducted,total_tests_conducted_month_end,tests_per_thousand_month_end,avg_daily_tests_per_thousand,avg_daily_tests_7day,avg_test_positivity_rate,min_test_positivity_rate,max_test_positivity_rate,avg_tests_required_per_case,total_vaccine_doses_month_end,people_with_at_least_one_dose_month_end,people_fully_vaccinated_month_end,monthly_vaccinations,avg_daily_vaccinations_7day,vaccine_doses_per_100_month_end,people_vaccinated_per_100_month_end,people_fully_vaccinated_per_100_month_end,avg_government_response_stringency,max_government_response_stringency,min_government_response_stringency,days_in_month,hospital_beds_per_1000_pop_available,avg_icu_patients_available,peak_icu_patients_available,avg_icu_patients_per_million_available,peak_icu_patients_per_million_available,avg_hospital_patients_available,peak_hospital_patients_available,avg_hospital_patients_per_million_available,peak_hospital_patients_per_million_available,total_monthly_icu_admissions_available,total_monthly_hospital_admissions_available,is_high_transmission_month,is_policy_change_month,quarter,pandemic_year,pandemic_phase,total_confirmed_cases_month_end_growth_rate,people_vaccinated_per_100_month_end_growth_rate,policy_effectiveness,policy_consistency,development_level,vaccination_level
AFG,Asia,Afghanistan,2020-02-01,2020,2,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,1.0,1.0,0.143,0.026,0.004333333333333333,0.004,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Year_1,,,0.10718113612004287,0.0,Low,Low
AFG,Asia,Afghanistan,2020-03-01,2020,3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,175.0,174.0,3.6267419354838712,4.495,0.14425806451612902,0.09316129032258064,4.0,4.0,0.1106774193548387,0.103,0.0104,0.0028709677419354834,2.2857142857142856,1.4666666666666666,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.83193548387094,67.59,27.78,31,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Year_1,174.0,,4.159501538414086,39.81,Low,Low
AFG,Asia,Afghanistan,2020-04-01,2020,4,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,2127.0,1952.0,53.023700000000005,54.639,1.6715333333333333,1.3620999999999996,64.0,60.0,1.7142666666666668,1.644,0.051399999999999994,0.04403333333333335,3.008932769158439,1.4360000000000004,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,80.74000000000004,84.26,67.59,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Year_1,11.154285714285715,,23.880597014925364,16.67,Low,Low
AFG,Asia,Afghanistan,2020-05-01,2020,5,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,15208.0,13081.0,368.5621612903226,390.667,10.83958064516129,9.467677419354839,258.0,194.0,5.880096774193548,6.628,0.16070967741935485,0.15093548387096772,1.6964755391899,1.3864516129032258,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,84.26000000000005,84.26,84.26,31,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,Year_1,6.149976492712741,,153.42481820314325,0.0,Low,Low
AFG,Asia,Afghanistan,2020-06-01,2020,6,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,31507.0,16299.0,584.2999666666667,809.359,13.956499999999995,15.009666666666668,752.0,494.0,15.5714,19.318,0.4229333333333332,0.39996666666666675,2.3867711937029865,0.923,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,80.18266666666666,84.26,78.7,30,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,Year_1,1.0717385586533403,,200.76945817662227,5.560000000000002,Low,Low
AFG,Asia,Afghanistan,2020-07-01,2020,7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,36665.0,5158.0,183.57135483870965,941.859,4.274161290322581,4.715580645161289,1284.0,532.0,18.262677419354837,32.984,0.4408709677419353,0.46909677419354845,3.5019773626073913,0.7293548387096774,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,78.69999999999999,78.7,78.7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Year_1,0.16370965182340425,,64.71769134253451,0.0,Low,Low
AFG,Asia,Afghanistan,2020-08-01,2020,8,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,38159.0,1494.0,57.21667741935486,980.237,1.2380967741935485,1.469774193548387,1403.0,119.0,4.244193548387097,36.041,0.09858064516129035,0.10903225806451615,3.676721088078828,0.8061290322580645,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,55.40870967741937,78.7,21.3,31,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,Year_1,0.04074730669575888,,26.485271663607193,57.400000000000006,Low,Low
AFG,Asia,Afghanistan,2020-09-01,2020,9,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,39268.0,1109.0,36.55233333333333,1008.725,0.9496333333333334,0.9390000000000001,1460.0,57.0,1.8094666666666666,37.505,0.048799999999999996,0.04643333333333333,3.7180401344606295,0.9943333333333334,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.520000000000014,28.7,21.3,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Year_1,0.029062606462433527,,45.22838499184337,7.399999999999999,Low,Low
AFG,Asia,Afghanistan,2020-10-01,2020,10,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41425.0,2157.0,61.926225806451605,1064.135,1.7874516129032259,1.5908064516129035,1538.0,78.0,2.327161290322581,39.508,0.06464516129032258,0.05977419354838711,3.712733856366928,1.2467741935483874,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.05709677419356,28.7,9.26,31,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Year_1,0.054930223082408025,,119.45441877914135,19.439999999999998,Low,Low
AFG,Asia,Afghanistan,2020-11-01,2020,11,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,46274.0,4849.0,153.05243333333334,1188.697,4.152066666666667,3.9316333333333335,1795.0,257.0,7.342833333333333,46.11,0.21996666666666662,0.1887,3.8790681592254828,1.178,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.298666666666668,12.04,9.26,30,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Year_1,0.1170549185274592,,394.27038161318296,2.7799999999999994,Low,Low
AFG,Asia,Afghanistan,2020-12-01,2020,12,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,51526.0,5252.0,175.94932258064517,1323.612,4.352096774193549,4.519741935483871,2191.0,396.0,13.511548387096774,56.283,0.32816129032258057,0.3471612903225806,4.2522221790940495,0.9116129032258066,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000003,12.04,12.04,31,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Year_1,0.11349786056965039,,402.76073619631893,0.0,Low,Low
AFG,Asia,Afghanistan,2021-01-01,2021,1,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,55023.0,3497.0,119.08300000000001,1413.443,2.897806451612904,3.059129032258065,2400.0,209.0,7.308806451612903,61.652,0.17325806451612902,0.1877741935483871,4.361812333024371,0.6419354838709677,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,8200.0,,0.0,0.0,1367.0,0.02,0.02,0.0,12.040000000000003,12.04,12.04,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Year_1,0.06786864883748,,268.1748466257668,0.0,Low,Low
AFG,Asia,Afghanistan,2021-02-01,2021,2,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,55714.0,691.0,28.505000000000006,1431.194,0.6338928571428571,0.7322857142857142,2443.0,43.0,1.586785714285714,62.756,0.039500000000000014,0.040678571428571446,4.384894281509136,0.7225,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,8200.0,8200.0,0.0,0.0,1367.0,0.02,0.02,0.0,12.040000000000001,12.04,12.04,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Year_1,0.012558384675499301,0.0,52.99079754601227,0.0,Low,Low
AFG,Asia,Afghanistan,2021-03-01,2021,3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,56454.0,740.0,20.73732258064516,1450.203,0.6131935483870968,0.5327741935483871,2484.0,41.0,1.0828709677419355,63.81,0.033967741935483874,0.02767741935483872,4.400042512488043,1.1587096774193546,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,54000.0,54000.0,0.0,0.0,2770.7741935483873,0.14,0.14,0.0,11.082580645161283,12.04,8.33,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Year_1,0.013282119395484182,6.000000000000001,61.245194361384065,3.709999999999999,Low,Low
AFG,Asia,Afghanistan,2021-04-01,2021,4,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,59745.0,3291.0,96.57143333333333,1534.743,2.8179999999999996,2.4808333333333334,2625.0,141.0,4.2523333333333335,67.432,0.12083333333333335,0.10916666666666668,4.393673110720562,1.3917241379310346,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,240000.0,240000.0,0.0,0.0,5727.272727272727,0.62,0.62,0.0,8.330000000000005,8.33,8.33,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Year_1,0.058295249229461055,3.428571428571428,352.7331189710609,0.0,Low,Low
ALB,Europe,Albania,2020-02-01,2020,2,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.009,0.0018000000000000002,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Year_1,,,0.0,0.0,High,Low
ALB,Europe,Albania,2020-03-01,2020,3,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,243.0,243.0,10.325388888888888,84.44,3.6711739130434786,3.587944444444444,15.0,15.0,0.49216666666666664,5.212,0.24809523809523806,0.1711666666666667,6.172839506172839,1.09875,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,1552.0,0.539,0.018275862068965518,41.44827586206897,0.1842777777777778,0.085,0.336,6.7666666666666675,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,58.57096774193548,84.26,8.33,31,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Year_1,,,4.07916824606054,75.93,High,Low
ALB,Europe,Albania,2020-04-01,2020,4,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,773.0,530.0,17.904766666666667,268.608,6.1389000000000005,6.221699999999999,31.0,16.0,0.647866666666667,10.772,0.18513333333333334,0.22496666666666668,4.010349288486417,1.0030000000000003,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6582.0,8134.0,2.826,0.07623333333333333,205.7,0.09309999999999999,0.057,0.155,11.840000000000002,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,86.66499999999998,89.81,84.26,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Year_1,2.1810699588477367,,6.0457423144926725,5.549999999999997,High,Low
ALB,Europe,Albania,2020-05-01,2020,5,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,1137.0,364.0,10.949354838709676,395.093,4.0800967741935485,3.8047741935483885,33.0,2.0,0.1337096774193548,11.467,0.022387096774193548,0.046483870967741946,2.9023746701846966,1.0174193548387098,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6470.0,14604.0,5.075,0.07248387096774193,209.67741935483872,0.05296774193548388,0.032,0.097,20.41612903225806,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,87.42161290322579,89.81,83.33,31,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Year_1,0.4708926261319535,,4.116640581962519,6.480000000000004,High,Low
ALB,Europe,Albania,2020-06-01,2020,6,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,2535.0,1398.0,41.861900000000006,880.881,16.192899999999998,14.546566666666669,62.0,29.0,0.6906,21.544,0.3357333333333334,0.23996666666666672,2.445759368836292,1.3479999999999996,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8931.0,23535.0,8.178,0.10343333333333335,284.23333333333335,0.13946666666666666,0.07,0.194,8.246666666666668,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,70.46599999999998,71.3,68.52,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Year_1,1.2295514511873349,,19.561749643186975,2.780000000000001,High,Low
ALB,Europe,Albania,2020-07-01,2020,7,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,5276.0,2741.0,85.46999999999998,1833.345,30.724677419354844,29.699774193548386,157.0,95.0,2.9953870967741936,54.556,1.0647419354838714,1.0408387096774194,2.9757391963608795,1.1158064516129036,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13388.0,36923.0,12.83,0.15003225806451614,419.03225806451616,0.20319354838709677,0.184,0.222,4.922580645161288,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,63.85677419354841,68.52,62.96,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Year_1,1.0812623274161735,,42.26235476683112,5.559999999999995,High,Low
ALB,Europe,Albania,2020-08-01,2020,8,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,9513.0,4237.0,134.93548387096777,3305.65,47.493741935483875,46.8884193548387,284.0,127.0,4.023,98.686,1.4234193548387102,1.3980000000000001,2.985388415851992,1.068064516129032,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21445.0,58368.0,20.282,0.24045161290322575,661.5483870967741,0.20880645161290323,0.156,0.241,4.867741935483873,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,58.12548387096777,62.96,54.63,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Year_1,0.8030705079605762,,71.661147150129,8.329999999999998,High,Low
ALB,Europe,Albania,2020-09-01,2020,9,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,13649.0,4136.0,137.14286666666666,4742.859,47.90700000000001,47.65546666666666,387.0,103.0,3.5619333333333336,134.478,1.1928666666666672,1.2377333333333336,2.8353725547659168,1.0046666666666666,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25203.0,83571.0,29.04,0.2918333333333332,839.0333333333333,0.16333333333333336,0.133,0.186,6.186666666666667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,54.63000000000004,54.63,54.63,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Year_1,0.43477346788605065,,74.34837317993883,0.0,High,Low
ALB,Europe,Albania,2020-10-01,2020,10,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,20875.0,7226.0,217.7834193548387,7253.805,80.99822580645163,75.67703225806453,509.0,122.0,3.691258064516129,176.871,1.367322580645162,1.2827096774193552,2.438323353293413,1.1764516129032256,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37180.0,120751.0,41.959,0.4167741935483871,1145.9354838709678,0.18587096774193548,0.148,0.222,5.490322580645159,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,54.630000000000045,54.63,54.63,31,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Year_1,0.5294160744376877,,129.89394211756237,0.0,High,Low
ALB,Europe,Albania,2020-11-01,2020,11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,38182.0,17307.0,540.4333,13267.774,200.46563333333333,187.79383333333337,810.0,301.0,9.285699999999999,281.465,3.486333333333334,3.2266000000000004,2.1214184694358598,1.1983333333333335,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56387.0,177138.0,61.553,0.6531999999999999,1833.8333333333333,0.2904333333333333,0.212,0.376,3.5733333333333333,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,60.30966666666667,65.74,50.93,30,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Year_1,0.8290778443113773,,282.2882742797492,14.809999999999995,High,Low
ALB,Europe,Albania,2020-12-01,2020,12,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,58316.0,20134.0,661.1245161290323,20264.091,225.68770967741938,229.73251612903235,1181.0,371.0,12.54383870967742,410.383,4.1585806451612894,4.358806451612903,2.025173194320598,0.9454838709677421,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70388.0,247526.0,86.012,0.789,2222.5806451612902,0.30064516129032265,0.216,0.409,3.4935483870967743,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,62.45483870967743,65.74,54.63,31,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,Year_1,0.5273165365879211,,317.29652788368657,11.109999999999992,High,Low
ALB,Europe,Albania,2021-01-01,2021,1,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,78127.0,19811.0,604.1566774193549,27148.169,222.06700000000004,209.93690322580647,1380.0,199.0,6.142870967741937,479.533,2.230419354838711,2.1345806451612908,1.7663547813175984,1.1016129032258064,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95583.0,343109.0,119.226,1.0714193548387096,2961.0,0.20441935483870968,0.175,0.247,4.94516129032258,549.0,549.0,655.0,421.0,35.285714285714285,0.02,0.02,0.02,58.99322580645165,60.19,56.48,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Year_1,0.3397180876603334,,330.2206163061419,3.710000000000001,High,Low
ALB,Europe,Albania,2021-02-01,2021,2,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,107167.0,29040.0,1028.5202857142856,37239.211,360.39432142857135,357.3981785714286,1796.0,416.0,13.790857142857144,624.088,5.16257142857143,4.792071428571428,1.6758890330045628,1.0571428571428572,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101340.0,444449.0,154.441,1.354384615384616,3595.3214285714284,0.2865357142857143,0.25,0.321,3.5071428571428567,10135.0,6073.0,655.0,2476.0,339.42857142857144,0.35,0.21,0.02,60.19000000000004,60.19,60.19,28,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Year_1,0.37170248441639897,9.5,474.5873508743256,0.0,High,Low
ALB,Europe,Albania,2021-03-01,2021,3,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,125157.0,17990.0,636.9354516129032,43490.514,201.6549032258064,221.32732258064516,2235.0,439.0,15.267387096774197,776.635,4.920774193548388,5.305322580645161,1.7857570890960954,0.8216129032258065,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92136.0,536585.0,186.457,1.0328387096774194,3077.8387096774195,0.20393548387096774,0.147,0.26,5.08709677419355,138846.0,,655.0,49296.0,2535.1612903225805,4.82,0.21,0.02,60.19000000000004,60.19,60.19,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Year_1,0.16786884022133686,0.0,294.00228795554807,0.0,High,Low
ALB,Europe,Albania,2021-04-01,2021,4,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,131085.0,5928.0,224.53336666666664,45550.42,68.66356666666665,78.02263333333333,2394.0,159.0,5.776166666666667,831.885,1.8414666666666675,2.007166666666666,1.826295914864401,0.7365517241379309,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74280.0,610865.0,212.268,0.9219642857142855,2689.6071428571427,0.08553571428571428,0.049,0.14,13.217857142857142,476903.0,,655.0,295509.0,11300.766666666666,16.57,0.21,0.02,56.89518518518523,60.19,54.63,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Year_1,0.04736451017522003,0.0,102.39193433855556,5.559999999999995,High,Low
DZA,Africa,Algeria,2020-02-01,2020,2,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,1.0,1.0,,0.023,0.0046,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Year_1,,,1.0,0.0,High,Low
DZA,Africa,Algeria,2020-03-01,2020,3,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,716.0,715.0,15.382419354838712,16.328,0.526,0.3507096774193548,44.0,44.0,0.9723225806451614,1.003,0.050249999999999996,0.022193548387096775,6.145251396648044,1.7529999999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.48612903225806,86.57,0.0,31,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Year_1,715.0,,18.578121987812953,86.57,High,Low
DZA,Africa,Algeria,2020-04-01,2020,4,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,4006.0,3290.0,102.10473333333333,91.355,2.5009333333333337,2.3284,450.0,406.0,13.385833333333332,10.262,0.30856666666666666,0.30519999999999997,11.233150274588118,1.2113333333333332,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,86.15533333333333,92.13,76.85,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Year_1,4.594972067039106,,37.74869390284014,15.280000000000001,High,Low
DZA,Africa,Algeria,2020-05-01,2020,5,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,9394.0,5388.0,175.41012903225806,214.225,3.9635483870967745,4.0001612903225805,653.0,203.0,6.4238064516129025,14.891,0.1493870967741936,0.14651612903225805,6.9512454758356395,1.050967741935484,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,77.56677419354835,87.96,76.85,31,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Year_1,1.3449825262106838,,68.57860788234379,11.11,High,Low
